,assists,decision,evenSaves,evenShotsAgainst,evenStrengthSavePercentage,game_id,goals,pim,powerPlaySavePercentage,powerPlaySaves,powerPlayShotsAgainst,savePercentage,saves,shortHandedSavePercentage,shortHandedSaves,shortHandedShotsAgainst,shots,timeOnIce
1018,0,L,4,6,66.66666666666666,020474,0,0,0.0,0,1,62.5,5,100.0,1,1,8,23:15
1019,0,W,21,23,91.30434782608695,020475,0,0,100.0,2,2,92.0,23,,0,0,25,60:00
1020,0,L,14,16,87.5,020475,0,0,0.0,0,1,82.35294117647058,14,,0,0,17,58:41
1021,0,W,36,39,92.3076923076923,020476,0,0,100.0,4,4,93.02325581395348,40,,0,0,43,60:00
1022,0,L,22,25,88.0,020476,0,0,0.0,0,1,85.18518518518519,23,100.0,1,1,27,58:11
1023,0,,7,10,70.0,020477,0,0,75.0,3,4,71.42857142857143,10,,0,0,14,40:00
1024,0,L,23,27,85.18518518518519,020477,0,0,92.3076923076923,12,13,85.36585365853658,35,0.0,0,1,41,60:35
1025,0,W,3,3,100.0,020477,0,0,,0,0,80.0,4,50.0,1,2,5,18:39
1026,0,L,29,34,85.29411764705883,020478,0,0,100.0,1,1,85.71428571428571,30,,0,0,35,56:19
1027,0,W,19,20,95.0,020478,0,0,77.77777777777779,7,9,89.65517241379311,26,,0,0,29,60:00
1028,0,L,30,33,90.9090909090909,020479,0,0,,0,0,90.9090909090909,30,,0,0,33,57:07
1029,0,W,25,26,96.15384615384616,020479,0,0,,0,0,96.15384615384616,25,,0,0,26,60:00
1030,0,L,34,37,91.8918918918919,020480,0,0,66.66666666666666,2,3,90.2439024390244,37,100.0,1,1,41,59:57
1031,0,W,27,28,96.42857142857143,020480,0,0,100.0,1,1,96.66666666666667,29,100.0,1,1,30,60:00
1032,0,W,22,26,84.61538461538461,020481,0,0,100.0,2,2,87.09677419354838,27,100.0,3,3,31,59:34
1033,0,L,30,35,85.71428571428571,020481,0,0,100.0,4,4,87.17948717948718,34,,0,0,39,57:53
1034,0,L,15,17,88.23529411764706,020482,0,0,66.66666666666666,2,3,80.95238095238095,17,0.0,0,1,21,59:40
1035,0,W,30,31,96.7741935483871,020482,0,0,100.0,15,15,97.95918367346938,48,100.0,3,3,49,59:59
1036,0,W,14,14,100.0,020483,0,2,80.0,4,5,86.36363636363636,19,33.33333333333333,1,3,22,62:24
1037,0,L,25,29,86.20689655172413,020483,0,0,100.0,3,3,88.23529411764706,30,100.0,2,2,34,61:54
1038,0,W,24,25,96.0,020484,0,0,100.0,6,6,96.7741935483871,30,,0,0,31,60:00
1039,0,L,19,24,79.16666666666666,020484,0,0,,0,0,80.76923076923077,21,100.0,2,2,26,59:53
1040,0,L,33,37,89.1891891891892,020485,0,0,66.66666666666666,2,3,87.5,35,,0,0,40,60:37
1041,0,W,17,20,85.0,020485,0,0,66.66666666666666,2,3,84.61538461538461,22,100.0,3,3,26,60:40
1042,0,L,18,21,85.71428571428571,020486,0,0,100.0,3,3,87.5,21,,0,0,24,58:22
1043,0,W,20,22,90.9090909090909,020486,0,0,,0,0,90.9090909090909,20,,0,0,22,60:00
1044,0,L,31,35,88.57142857142857,020487,0,0,85.71428571428571,6,7,88.09523809523809,37,,0,0,42,60:41
1045,0,,4,7,57.14285714285714,020487,0,0,,0,0,57.14285714285714,4,,0,0,7,9:36
1046,0,W,12,12,100.0,020487,0,0,66.66666666666666,2,3,93.33333333333333,14,,0,0,15,51:00
1047,0,L,19,22,86.36363636363636,020488,0,0,88.88888888888889,8,9,88.23529411764706,30,100.0,3,3,34,64:23
1048,0,W,14,14,100.0,020488,0,0,80.0,12,15,90.0,27,100.0,1,1,30,64:28
1049,0,L,20,23,86.95652173913044,020489,0,0,100.0,3,3,85.18518518518519,23,0.0,0,1,27,58:35
1050,0,W,41,44,93.18181818181817,020489,0,0,100.0,7,7,94.11764705882352,48,,0,0,51,60:00
1051,0,W,23,25,92.0,020490,0,0,100.0,3,3,92.85714285714286,26,,0,0,28,60:00
1052,0,L,25,28,89.28571428571429,020490,0,0,100.0,3,3,90.32258064516128,28,,0,0,31,58:34
1053,0,L,22,26,84.61538461538461,020491,0,0,50.0,1,2,82.75862068965517,24,100.0,1,1,29,64:58
1054,0,W,17,18,94.44444444444444,020491,0,0,62.5,5,8,81.48148148148148,22,0.0,0,1,27,65:00
1055,0,W,29,31,93.54838709677419,020492,0,0,90.0,9,10,92.85714285714286,39,100.0,1,1,42,62:05
1056,0,L,19,22,86.36363636363636,020492,0,0,100.0,4,4,85.71428571428571,24,50.0,1,2,28,61:44
1057,0,L,34,37,91.8918918918919,020493,0,0,80.0,4,5,90.47619047619048,38,,0,0,42,60:30
1058,0,W,31,34,91.17647058823529,020493,0,0,100.0,3,3,91.8918918918919,34,,0,0,37,60:19
1059,0,W,25,26,96.15384615384616,020494,0,0,100.0,5,5,96.875,31,100.0,1,1,32,60:00
1060,0,L,13,16,81.25,020494,0,0,100.0,3,3,85.71428571428571,18,100.0,2,2,21,58:59
1061,0,L,19,20,95.0,020495,0,0,100.0,5,5,92.3076923076923,24,0.0,0,1,26,57:55
1062,0,W,30,31,96.7741935483871,020495,0,0,100.0,3,3,97.14285714285714,34,100.0,1,1,35,60:00
1063,0,L,36,40,90.0,020496,0,0,100.0,6,6,91.30434782608695,42,,0,0,46,59:53
1064,0,W,13,15,86.66666666666667,020496,0,0,100.0,3,3,88.88888888888889,16,,0,0,18,59:43
1065,0,W,25,28,89.28571428571429,020497,0,0,100.0,4,4,90.625,29,,0,0,32,63:24
1066,0,L,25,27,92.5925925925926,020497,0,0,0.0,0,2,87.87878787878788,29,100.0,4,4,33,62:29
1067,0,W,17,19,89.47368421052632,020498,0,0,0.0,0,1,85.71428571428571,18,100.0,1,1,21,64:53
1068,0,L,32,34,94.11764705882352,020498,0,0,92.85714285714286,13,14,93.75,45,,0,0,48,64:32
1069,0,L,24,26,92.3076923076923,020499,0,0,85.71428571428571,6,7,88.88888888888889,32,66.66666666666666,2,3,36,63:59
1070,0,W,33,35,94.28571428571428,020499,0,0,83.33333333333334,5,6,92.6829268292683,38,,0,0,41,63:55
1071,0,L,26,29,89.65517241379311,020500,0,0,100.0,7,7,92.10526315789474,35,100.0,2,2,38,65:00
1072,0,W,22,23,95.65217391304348,020500,0,0,66.66666666666666,4,6,89.65517241379311,26,,0,0,29,65:00
1073,0,L,20,22,90.9090909090909,020501,0,0,,0,0,90.9090909090909,20,,0,0,22,60:33
1074,0,W,30,31,96.7741935483871,020501,0,0,100.0,6,6,97.2972972972973,36,,0,0,37,61:19
1075,0,L,26,27,96.29629629629629,020502,0,0,,0,0,96.42857142857143,27,100.0,1,1,28,63:57
1076,0,W,28,29,96.55172413793103,020502,0,0,100.0,4,4,97.05882352941177,33,100.0,1,1,34,64:58
1077,0,,9,10,90.0,020503,0,0,75.0,6,8,85.0,17,100.0,2,2,20,20:00
1078,0,L,11,12,91.66666666666666,020503,0,0,75.0,3,4,87.5,14,,0,0,16,38:03
1079,0,W,35,37,94.5945945945946,020503,0,0,66.66666666666666,2,3,90.47619047619048,38,50.0,1,2,42,60:00
1080,0,W,22,23,95.65217391304348,020504,0,0,100.0,7,7,96.875,31,100.0,2,2,32,59:55
1081,0,L,2,4,50.0,020504,0,0,,0,0,50.0,2,,0,0,4,8:14
1082,0,,13,15,86.66666666666667,020504,0,0,100.0,1,1,89.47368421052632,17,100.0,3,3,19,50:49
1083,0,L,35,38,92.10526315789474,020505,0,0,66.66666666666666,2,3,90.2439024390244,37,,0,0,41,62:11
1084,0,W,20,22,90.9090909090909,020505,0,0,85.71428571428571,6,7,90.0,27,100.0,1,1,30,62:11
1085,0,W,20,20,100.0,020506,0,0,,0,0,100.0,23,100.0,3,3,23,58:57
1086,0,L,20,23,86.95652173913044,020506,0,0,100.0,3,3,88.88888888888889,24,100.0,1,1,27,60:00
1087,0,L,11,12,91.66666666666666,020507,0,0,33.33333333333333,1,3,75.0,12,0.0,0,1,16,19:56
1088,0,,9,10,90.0,020507,0,0,50.0,1,2,83.33333333333334,10,,0,0,12,37:45
1089,0,W,25,27,92.5925925925926,020507,0,0,100.0,1,1,92.85714285714286,26,,0,0,28,59:24
1090,0,L,21,24,87.5,020508,0,0,100.0,2,2,88.46153846153845,23,,0,0,26,58:21
1091,0,W,31,33,93.93939393939394,020508,0,0,100.0,4,4,94.5945945945946,35,,0,0,37,60:00
1092,0,L,20,23,86.95652173913044,020509,0,0,81.81818181818183,9,11,85.71428571428571,30,100.0,1,1,35,41:30
1093,0,,6,8,75.0,020509,0,0,,0,0,75.0,6,,0,0,8,18:30
1094,0,,1,4,25.0,020509,0,0,,0,0,25.0,1,,0,0,4,13:53
1095,0,W,13,13,100.0,020509,0,0,100.0,3,3,100.0,16,,0,0,16,46:07
1096,1,L,37,41,90.2439024390244,020510,0,0,0.0,0,1,88.09523809523809,37,,0,0,42,64:18
1097,0,W,37,39,94.87179487179486,020510,0,0,71.42857142857143,5,7,91.48936170212765,43,100.0,1,1,47,64:18
1098,1,W,20,22,90.9090909090909,020511,0,0,,0,0,90.9090909090909,20,,0,0,22,60:00
1099,0,L,23,23,100.0,020511,0,0,50.0,3,6,89.65517241379311,26,,0,0,29,58:17
1100,0,W,20,21,95.23809523809523,020512,0,0,88.88888888888889,8,9,93.33333333333333,28,,0,0,30,60:00
1101,0,L,24,26,92.3076923076923,020512,0,0,87.5,7,8,91.42857142857143,32,100.0,1,1,35,59:13
1102,0,W,28,28,100.0,020513,0,0,,0,0,100.0,28,,0,0,28,60:00
1103,0,L,28,29,96.55172413793103,020513,0,0,100.0,2,2,96.7741935483871,30,,0,0,31,59:00
1104,0,W,18,18,100.0,020514,0,0,100.0,4,4,100.0,22,,0,0,22,60:00
1105,0,L,27,30,90.0,020514,0,0,50.0,1,2,88.57142857142857,31,100.0,3,3,35,60:00
1106,0,W,25,26,96.15384615384616,020515,0,0,71.42857142857143,5,7,91.17647058823529,31,100.0,1,1,34,60:10
1107,0,,6,8,75.0,020515,0,0,50.0,1,2,72.72727272727273,8,100.0,1,1,11,19:42
1108,0,L,11,12,91.66666666666666,020515,0,0,,0,0,91.66666666666666,11,,0,0,12,40:21
1109,0,W,22,22,100.0,020516,0,0,88.88888888888889,8,9,96.7741935483871,30,,0,0,31,60:00
1110,0,L,15,16,93.75,020516,0,0,33.33333333333333,1,3,85.0,17,100.0,1,1,20,57:47
1111,0,W,22,24,91.66666666666666,020517,0,0,100.0,5,5,93.75,30,100.0,3,3,32,59:39
1112,0,L,28,31,90.32258064516128,020517,0,0,75.0,3,4,88.57142857142857,31,,0,0,35,59:04
1113,0,W,27,29,93.10344827586206,020518,0,0,,0,0,93.10344827586206,27,,0,0,29,60:00
1114,0,L,14,19,73.68421052631578,020518,0,0,100.0,1,1,76.19047619047619,16,100.0,1,1,21,40:00
1115,0,,8,10,80.0,020518,0,0,,0,0,80.0,8,,0,0,10,20:00
1116,0,L,16,17,94.11764705882352,020519,0,0,100.0,2,2,91.30434782608695,21,75.0,3,4,23,59:44
1117,0,W,10,11,90.9090909090909,020519,0,0,100.0,3,3,93.33333333333333,14,100.0,1,1,15,59:53
1118,0,L,27,30,90.0,020520,0,0,100.0,3,3,90.9090909090909,30,,0,0,33,58:10
1119,0,W,19,20,95.0,020520,0,0,50.0,1,2,90.9090909090909,20,,0,0,22,60:00
1120,0,L,20,23,86.95652173913044,020521,0,0,100.0,1,1,87.5,21,,0,0,24,59:33
1121,0,W,26,26,100.0,020521,0,0,,0,0,100.0,26,,0,0,26,60:00
1122,0,W,28,29,96.55172413793103,020522,0,2,100.0,2,2,96.7741935483871,30,,0,0,31,59:49
1123,0,L,29,30,96.66666666666667,020522,0,0,80.0,4,5,94.44444444444444,34,100.0,1,1,36,57:11
1124,0,,2,2,100.0,020523,0,0,100.0,1,1,100.0,3,,0,0,3,6:23
1125,0,W,17,17,100.0,020523,0,0,100.0,4,4,100.0,21,,0,0,21,53:37
1126,0,L,21,23,91.30434782608695,020523,0,0,,0,0,92.85714285714286,26,100.0,5,5,28,58:20
1127,0,W,19,20,95.0,020524,0,0,100.0,3,3,95.65217391304348,22,,0,0,23,60:00
1128,0,L,20,22,90.9090909090909,020524,0,0,83.33333333333334,5,6,89.65517241379311,26,100.0,1,1,29,59:53
1129,0,W,30,31,96.7741935483871,020525,0,0,100.0,4,4,97.2972972972973,36,100.0,2,2,37,60:00
1130,0,L,24,27,88.88888888888889,020525,0,0,100.0,4,4,90.625,29,100.0,1,1,32,57:26
1131,0,L,26,30,86.66666666666667,020526,0,0,100.0,6,6,88.88888888888889,32,,0,0,36,59:31
1132,0,W,27,29,93.10344827586206,020526,0,0,100.0,7,7,94.73684210526315,36,100.0,2,2,38,60:00
1133,0,W,24,25,96.0,020527,0,0,100.0,3,3,96.42857142857143,27,,0,0,28,59:35
1134,0,L,23,26,88.46153846153845,020527,0,2,100.0,3,3,90.0,27,100.0,1,1,30,57:26
1135,0,L,22,23,95.65217391304348,020528,0,0,50.0,1,2,93.33333333333333,28,100.0,5,5,30,57:43
1136,0,W,25,26,96.15384615384616,020528,0,0,100.0,6,6,96.875,31,,0,0,32,60:00
1137,0,L,22,24,91.66666666666666,020529,0,0,100.0,2,2,92.3076923076923,24,,0,0,26,59:13
1138,0,W,32,32,100.0,020529,0,0,0.0,0,1,97.22222222222221,35,100.0,3,3,36,60:00
1139,0,W,21,22,95.45454545454545,020530,0,0,100.0,3,3,96.0,24,,0,0,25,59:42
1140,0,L,20,21,95.23809523809523,020530,0,0,75.0,6,8,90.32258064516128,28,100.0,2,2,31,58:43
1141,0,L,16,19,84.21052631578947,020531,0,0,33.33333333333333,1,3,77.27272727272727,17,,0,0,22,45:41
1142,0,,2,2,100.0,020531,0,0,0.0,0,1,75.0,3,100.0,1,1,4,14:19
1143,0,W,21,21,100.0,020531,0,0,80.0,4,5,96.15384615384616,25,,0,0,26,60:00
1144,0,L,17,19,89.47368421052632,020532,0,0,100.0,11,11,93.54838709677419,29,100.0,1,1,31,56:01
1145,0,W,23,24,95.83333333333334,020532,0,0,100.0,8,8,96.875,31,,0,0,32,60:00
1146,0,L,28,30,93.33333333333333,020533,0,0,100.0,6,6,94.5945945945946,35,100.0,1,1,37,59:32
1147,0,W,34,35,97.14285714285714,020533,0,0,100.0,4,4,97.5609756097561,40,100.0,2,2,41,59:49
1148,0,W,34,35,97.14285714285714,020534,0,0,100.0,4,4,97.43589743589743,38,,0,0,39,60:00
1149,0,L,20,22,90.9090909090909,020534,0,0,0.0,0,1,86.95652173913044,20,,0,0,23,57:08
1150,0,W,21,22,95.45454545454545,020535,0,0,100.0,5,5,96.66666666666667,29,100.0,3,3,30,59:46
1151,0,L,24,26,92.3076923076923,020535,0,0,100.0,10,10,94.73684210526315,36,100.0,2,2,38,58:00
1152,0,W,24,26,92.3076923076923,020536,0,0,100.0,2,2,92.85714285714286,26,,0,0,28,60:00
1153,0,L,21,23,91.30434782608695,020536,0,0,50.0,1,2,88.88888888888889,24,100.0,2,2,27,59:20
1154,0,W,30,34,88.23529411764706,020537,0,0,100.0,1,1,89.1891891891892,33,100.0,2,2,37,65:00
1155,0,L,28,32,87.5,020537,0,0,100.0,3,3,88.88888888888889,32,100.0,1,1,36,65:00
1156,0,W,28,28,100.0,020538,0,0,87.5,7,8,97.2972972972973,36,100.0,1,1,37,59:41
1157,0,L,23,24,95.83333333333334,020538,0,0,75.0,3,4,92.85714285714286,26,,0,0,28,58:42
1158,0,W,26,27,96.29629629629629,020539,0,0,100.0,3,3,96.66666666666667,29,,0,0,30,59:33
1159,0,L,18,21,85.71428571428571,020539,0,0,75.0,3,4,85.71428571428571,24,100.0,3,3,28,59:37
1160,0,W,17,19,89.47368421052632,020540,0,0,100.0,1,1,90.47619047619048,19,100.0,1,1,21,60:00
1161,0,L,38,40,95.0,020540,0,0,80.0,4,5,93.47826086956522,43,100.0,1,1,46,59:11
1162,0,L,13,17,76.47058823529412,020541,0,0,100.0,5,5,83.33333333333334,20,100.0,2,2,24,59:28
1163,0,W,34,36,94.44444444444444,020541,0,0,85.71428571428571,6,7,93.18181818181817,41,100.0,1,1,44,60:00
1164,0,L,17,20,85.0,020542,0,0,50.0,1,2,80.0,20,66.66666666666666,2,3,25,39:44
1165,0,,4,4,100.0,020542,0,0,100.0,2,2,100.0,7,100.0,1,1,7,20:00
1166,0,W,24,25,96.0,020542,0,0,50.0,1,2,92.5925925925926,25,,0,0,27,60:00
1167,0,W,28,29,96.55172413793103,020543,0,0,100.0,6,6,97.2972972972973,36,100.0,2,2,37,59:54
1168,0,L,18,19,94.73684210526315,020543,0,0,100.0,3,3,91.66666666666666,22,50.0,1,2,24,57:52
1169,0,L,19,21,90.47619047619048,020544,0,0,100.0,6,6,92.85714285714286,26,100.0,1,1,28,59:20
1170,0,W,29,30,96.66666666666667,020544,0,0,100.0,6,6,97.22222222222221,35,,0,0,36,59:41
1171,1,W,27,29,93.10344827586206,020545,0,0,100.0,1,1,93.33333333333333,28,,0,0,30,60:00
1172,0,L,22,24,91.66666666666666,020545,0,0,66.66666666666666,4,6,87.09677419354838,27,100.0,1,1,31,59:02
1173,0,W,23,25,92.0,020546,0,0,90.0,9,10,91.8918918918919,34,100.0,2,2,37,60:00
1174,0,L,12,16,75.0,020546,0,0,100.0,2,2,78.94736842105263,15,100.0,1,1,19,57:53
1175,0,W,27,28,96.42857142857143,020547,0,0,100.0,3,3,97.05882352941177,33,100.0,3,3,34,60:00
1176,0,L,20,21,95.23809523809523,020547,0,0,50.0,1,2,91.30434782608695,21,,0,0,23,58:49
1177,0,L,19,21,90.47619047619048,020548,0,0,75.0,3,4,88.88888888888889,24,100.0,2,2,27,58:20
1178,0,W,26,26,100.0,020548,0,0,66.66666666666666,2,3,96.55172413793103,28,,0,0,29,60:00
1179,0,L,40,44,90.9090909090909,020549,0,0,100.0,3,3,91.48936170212765,43,,0,0,47,61:59
1180,0,W,22,25,88.0,020549,0,0,100.0,1,1,88.46153846153845,23,,0,0,26,61:13
1181,0,W,28,30,93.33333333333333,020550,0,0,100.0,1,1,93.54838709677419,29,,0,0,31,62:29
1182,0,L,24,26,92.3076923076923,020550,0,0,75.0,3,4,90.32258064516128,28,100.0,1,1,31,61:09
1183,0,L,21,22,95.45454545454545,020551,0,0,90.0,9,10,93.75,30,,0,0,32,59:42
1184,0,W,36,36,100.0,020551,0,0,100.0,3,3,100.0,40,100.0,1,1,40,59:41
1185,0,W,24,27,88.88888888888889,020552,0,0,100.0,1,1,89.28571428571429,25,,0,0,28,59:13
1186,0,L,25,29,86.20689655172413,020552,0,0,100.0,5,5,88.57142857142857,31,100.0,1,1,35,57:45
1187,0,L,24,28,85.71428571428571,020553,0,0,100.0,5,5,87.87878787878788,29,,0,0,33,60:00
1188,0,W,34,34,100.0,020553,0,0,100.0,1,1,100.0,35,,0,0,35,59:46
1189,0,L,27,30,90.0,020554,0,0,100.0,1,1,90.625,29,100.0,1,1,32,60:00
1190,0,W,36,36,100.0,020554,0,0,100.0,2,2,100.0,39,100.0,1,1,39,60:00
1191,0,,11,15,73.33333333333333,020555,0,0,,0,0,75.0,12,100.0,1,1,16,28:28
1192,0,W,23,26,88.46153846153845,020555,0,0,0.0,0,1,85.71428571428571,24,100.0,1,1,28,60:00
1193,0,L,16,17,94.11764705882352,020555,0,0,100.0,4,4,95.45454545454545,21,100.0,1,1,22,29:15
1194,0,L,17,19,89.47368421052632,020556,0,0,100.0,8,8,92.5925925925926,25,,0,0,27,64:50
1195,0,W,26,27,96.29629629629629,020556,0,0,100.0,3,3,96.7741935483871,30,100.0,1,1,31,64:47
1196,0,L,38,42,90.47619047619048,020557,0,0,50.0,1,2,88.63636363636364,39,,0,0,44,59:20
1197,0,W,23,24,95.83333333333334,020557,0,0,33.33333333333333,1,3,89.28571428571429,25,100.0,1,1,28,60:00
1198,0,L,21,22,95.45454545454545,020558,0,0,100.0,2,2,95.83333333333334,23,,0,0,24,58:52
1199,0,W,33,33,100.0,020558,0,0,100.0,7,7,100.0,40,,0,0,40,60:00
1200,0,W,32,32,100.0,020559,0,2,100.0,6,6,100.0,39,100.0,1,1,39,59:11
1201,0,L,8,11,72.72727272727273,020559,0,0,,0,0,72.72727272727273,8,,0,0,11,30:47
1202,0,,7,7,100.0,020559,0,0,100.0,1,1,100.0,9,100.0,1,1,9,29:13
1203,0,L,23,26,88.46153846153845,020560,0,0,100.0,6,6,86.48648648648648,32,60.0,3,5,37,57:20
1204,0,W,22,24,91.66666666666666,020560,0,0,83.33333333333334,5,6,90.0,27,,0,0,30,59:51
1205,0,L,26,27,96.29629629629629,020561,0,0,66.66666666666666,2,3,93.54838709677419,29,100.0,1,1,31,64:58
1206,0,W,27,29,93.10344827586206,020561,0,0,100.0,4,4,94.11764705882352,32,100.0,1,1,34,64:46
1207,0,L,18,22,81.81818181818183,020562,0,0,75.0,3,4,80.76923076923077,21,,0,0,26,59:00
1208,0,W,22,24,91.66666666666666,020562,0,0,80.0,4,5,89.65517241379311,26,,0,0,29,60:00
1209,0,L,15,20,75.0,020563,0,0,100.0,4,4,79.16666666666666,19,,0,0,24,61:39
1210,0,W,23,27,85.18518518518519,020563,0,0,100.0,3,3,86.66666666666667,26,,0,0,30,59:21
1211,0,L,23,24,95.83333333333334,020564,0,0,66.66666666666666,2,3,92.5925925925926,25,,0,0,27,59:49
1212,0,W,19,20,95.0,020564,0,0,,0,0,95.0,19,,0,0,20,60:00
1213,0,L,25,28,89.28571428571429,020565,0,0,75.0,3,4,87.5,28,,0,0,32,61:40
1214,0,W,22,24,91.66666666666666,020565,0,0,0.0,0,1,88.0,22,,0,0,25,61:40
1215,0,W,24,26,92.3076923076923,020566,0,0,88.88888888888889,8,9,92.10526315789474,35,100.0,3,3,38,65:00
1216,0,L,19,21,90.47619047619048,020566,0,0,50.0,1,2,88.46153846153845,23,100.0,3,3,26,65:00
1217,0,L,23,26,88.46153846153845,020567,0,0,66.66666666666666,2,3,87.5,28,100.0,3,3,32,58:33
1218,0,W,34,36,94.44444444444444,020567,0,0,100.0,3,3,95.23809523809523,40,100.0,3,3,42,59:57
1219,1,L,23,27,85.18518518518519,020568,0,0,100.0,2,2,86.20689655172413,25,,0,0,29,60:31
1220,0,W,18,20,90.0,020568,0,0,0.0,0,1,86.36363636363636,19,100.0,1,1,22,60:31
1221,0,L,30,32,93.75,020569,0,0,66.66666666666666,4,6,89.74358974358975,35,100.0,1,1,39,58:53
1222,0,W,25,27,92.5925925925926,020569,0,0,100.0,2,2,93.10344827586206,27,,0,0,29,60:00
1223,0,W,24,25,96.0,020570,0,0,100.0,3,3,96.55172413793103,28,100.0,1,1,29,59:49
1224,0,L,23,24,95.83333333333334,020570,0,0,85.71428571428571,6,7,93.75,30,100.0,1,1,32,58:23
1225,0,L,24,28,85.71428571428571,020571,0,0,66.66666666666666,4,6,83.78378378378379,31,100.0,3,3,37,60:18
1226,0,W,23,28,82.14285714285714,020571,0,0,100.0,5,5,84.84848484848484,28,,0,0,33,59:47
1227,0,W,28,28,100.0,020572,0,0,66.66666666666666,2,3,96.7741935483871,30,,0,0,31,60:00
1228,0,L,28,32,87.5,020572,0,0,,0,0,87.5,28,,0,0,32,60:00
1229,0,W,44,44,100.0,020573,0,0,100.0,4,4,100.0,49,100.0,1,1,49,60:00
1230,0,L,25,27,92.5925925925926,020573,0,0,100.0,3,3,93.33333333333333,28,,0,0,30,57:36
1231,0,L,19,21,90.47619047619048,020574,0,0,100.0,6,6,89.28571428571429,25,0.0,0,1,28,58:07
1232,0,W,29,30,96.66666666666667,020574,0,0,100.0,3,3,97.22222222222221,35,100.0,3,3,36,60:00
1233,0,L,6,8,75.0,020575,0,0,50.0,1,2,70.0,7,,0,0,10,23:52
1234,0,,5,5,100.0,020575,0,2,66.66666666666666,2,3,88.88888888888889,8,100.0,1,1,9,32:58
1235,0,W,36,38,94.73684210526315,020575,0,0,100.0,9,9,95.83333333333334,46,100.0,1,1,48,60:00
1236,0,W,28,28,100.0,020576,0,0,50.0,2,4,93.75,30,,0,0,32,60:00
1237,0,L,2,6,33.33333333333333,020576,0,0,,0,0,33.33333333333333,2,,0,0,6,19:58
1238,0,,13,13,100.0,020576,0,0,100.0,1,1,100.0,14,,0,0,14,37:15
1239,0,W,25,25,100.0,020577,0,0,83.33333333333334,5,6,96.875,31,100.0,1,1,32,59:43
1240,0,L,33,35,94.28571428571428,020577,0,0,100.0,7,7,95.34883720930233,41,100.0,1,1,43,58:08
1241,0,W,23,23,100.0,020578,0,0,75.0,3,4,96.29629629629629,26,,0,0,27,59:52
1242,0,L,20,22,90.9090909090909,020578,0,0,100.0,4,4,92.3076923076923,24,,0,0,26,58:07
1243,0,L,15,17,88.23529411764706,020579,0,0,100.0,4,4,90.9090909090909,20,100.0,1,1,22,39:15
1244,0,W,19,20,95.0,020579,0,0,83.33333333333334,5,6,92.5925925925926,25,100.0,1,1,27,60:00
1245,0,,12,13,92.3076923076923,020579,0,0,100.0,1,1,93.75,15,100.0,2,2,16,20:00
1246,0,L,21,24,87.5,020580,0,0,66.66666666666666,2,3,85.18518518518519,23,,0,0,27,57:45
1247,0,W,18,20,90.0,020580,0,0,80.0,4,5,88.46153846153845,23,100.0,1,1,26,59:59
1248,0,L,33,38,86.8421052631579,020581,0,0,,0,0,86.8421052631579,33,,0,0,38,58:22
1249,0,,12,14,85.71428571428571,020581,0,0,50.0,1,2,82.35294117647058,14,100.0,1,1,17,26:11
1250,0,W,10,10,100.0,020581,0,0,,0,0,100.0,10,,0,0,10,33:49
1251,0,L,23,26,88.46153846153845,020582,0,0,50.0,1,2,86.20689655172413,25,100.0,1,1,29,59:14
1252,0,W,24,26,92.3076923076923,020582,0,0,100.0,2,2,93.10344827586206,27,100.0,1,1,29,60:00
1253,0,L,19,19,100.0,020583,0,0,100.0,7,7,96.55172413793103,28,66.66666666666666,2,3,29,58:19
1254,0,W,30,30,100.0,020583,0,0,100.0,5,5,100.0,37,100.0,2,2,37,60:00
1255,0,W,25,25,100.0,020584,0,0,50.0,1,2,96.29629629629629,26,,0,0,27,60:00
1256,0,L,21,23,91.30434782608695,020584,0,0,,0,0,91.66666666666666,22,100.0,1,1,24,59:06
1257,0,W,21,25,84.0,020585,0,0,,0,0,84.61538461538461,22,100.0,1,1,26,60:00
1258,0,L,30,36,83.33333333333334,020585,0,0,100.0,3,3,82.5,33,0.0,0,1,40,60:00
1259,0,L,26,29,89.65517241379311,020586,0,0,100.0,1,1,90.32258064516128,28,100.0,1,1,31,59:52
1260,0,W,30,31,96.7741935483871,020586,0,0,,0,0,96.7741935483871,30,,0,0,31,60:00
1261,0,W,24,25,96.0,020587,0,0,100.0,2,2,92.85714285714286,26,0.0,0,1,28,63:44
1262,0,L,31,33,93.93939393939394,020587,0,0,85.71428571428571,6,7,92.85714285714286,39,100.0,2,2,42,63:42
1263,0,W,31,31,100.0,020588,0,0,100.0,5,5,100.0,36,,0,0,36,60:00
1264,0,L,22,25,88.0,020588,0,0,50.0,1,2,85.71428571428571,24,100.0,1,1,28,59:59
1265,0,L,21,24,87.5,020589,0,0,,0,0,87.5,21,,0,0,24,58:50
1266,0,W,31,33,93.93939393939394,020589,0,0,,0,0,93.93939393939394,31,,0,0,33,60:00
1267,0,L,23,28,82.14285714285714,020590,0,0,66.66666666666666,2,3,81.25,26,100.0,1,1,32,59:07
1268,0,W,25,29,86.20689655172413,020590,0,0,87.5,7,8,86.8421052631579,33,100.0,1,1,38,60:00
1269,0,W,30,31,96.7741935483871,020591,0,0,100.0,4,4,97.14285714285714,34,,0,0,35,60:00
1270,0,L,30,31,96.7741935483871,020591,0,0,66.66666666666666,2,3,94.44444444444444,34,100.0,2,2,36,59:04
